Date,Service,Agence,Departement,Agent,Montant,ClientID
2024-04-16,Paiement Mobile,Conakry,Marketing,Agent_016,33242,CLT_6845
2024-05-30,Achat Facture Courant,Labé,Opérations,Agent_050,47921,CLT_8760
2024-12-15,Paiement Mobile,Conakry,Opérations,Agent_035,44969,CLT_1093
2024-07-29,Transfert d'Argent,Nzérékoré,Support Client,Agent_003,17472,CLT_3550
2024-09-11,Wallet,Kindia,Marketing,Agent_003,40687,CLT_6593
2024-04-05,Transfert d'Argent,Kindia,Ventes,Agent_015,32619,CLT_9010
2024-06-26,Transfert d'Argent,Nzérékoré,Marketing,Agent_039,25678,CLT_5211
2024-12-12,Achat Facture Courant,Labé,Support Client,Agent_047,46984,CLT_7785
2024-10-21,Transfert d'Argent,Labé,Support Client,Agent_015,7918,CLT_4436
2024-10-24,Paiement Mobile,Conakry,Ventes,Agent_012,35845,CLT_3173
2024-03-24,Wallet,Labé,Support Client,Agent_007,28559,CLT_3919
2024-08-09,Achat Facture Courant,Kindia,Opérations,Agent_050,47225,CLT_1529
2024-01-16,Achat Facture Courant,Nzérékoré,Support Client,Agent_031,7495,CLT_7953
2024-07-27,Wallet,Nzérékoré,Ventes,Agent_050,21428,CLT_1635
2024-01-15,Wallet,Kankan,Support Client,Agent_042,30228,CLT_8445
2024-05-07,Wallet,Labé,Ventes,Agent_006,37543,CLT_5085
2024-02-13,Achat Facture Courant,Kindia,Support Client,Agent_001,15678,CLT_7744
2024-01-18,Achat Facture Courant,Labé,Marketing,Agent_029,37489,CLT_6690
2024-07-05,Transfert d'Argent,Nzérékoré,Opérations,Agent_008,18383,CLT_2334
2024-05-13,Paiement Mobile,Conakry,Marketing,Agent_050,18495,CLT_9335
2024-12-22,Achat Facture Courant,Kankan,Finance,Agent_001,33050,CLT_3921
2024-12-10,Transfert d'Argent,Conakry,Finance,Agent_035,17037,CLT_1836
2024-11-14,Paiement Mobile,Kindia,Support Client,Agent_005,44517,CLT_7707
2024-09-21,Transfert d'Argent,Conakry,Opérations,Agent_046,45390,CLT_1804
2024-02-21,Achat Facture Courant,Labé,Ventes,Agent_013,17383,CLT_5452
2024-05-07,Achat Facture Courant,Labé,Ventes,Agent_005,16817,CLT_3420
2024-08-09,Paiement Mobile,Kindia,Ventes,Agent_027,42180,CLT_1227
2024-10-16,Paiement Mobile,Kindia,Ventes,Agent_026,43240,CLT_2978
2024-04-12,Wallet,Kindia,Opérations,Agent_001,49436,CLT_8445
2024-07-07,Wallet,Kindia,Support Client,Agent_028,44382,CLT_1759
2024-08-04,Wallet,Kindia,Finance,Agent_017,21642,CLT_5371
2024-12-29,Wallet,Conakry,Marketing,Agent_012,24816,CLT_7682
2024-03-25,Achat Facture Courant,Kankan,Marketing,Agent_021,32599,CLT_2365
2024-06-25,Wallet,Conakry,Marketing,Agent_040,11327,CLT_7091
2024-05-05,Transfert d'Argent,Kindia,Marketing,Agent_034,23943,CLT_2623
2024-06-18,Transfert d'Argent,Conakry,Finance,Agent_003,5696,CLT_2867
2024-01-26,Achat Facture Courant,Kankan,Finance,Agent_011,12817,CLT_7106
2024-04-28,Paiement Mobile,Kankan,Marketing,Agent_048,16223,CLT_5909
2024-12-13,Achat Facture Courant,Kindia,Opérations,Agent_032,22521,CLT_9331
2024-04-24,Achat Facture Courant,Conakry,Opérations,Agent_009,30948,CLT_7763
2024-04-07,Transfert d'Argent,Kindia,Ventes,Agent_026,37269,CLT_2499
2024-04-05,Transfert d'Argent,Labé,Ventes,Agent_018,26896,CLT_5950
2024-03-22,Achat Facture Courant,Kankan,Ventes,Agent_024,30756,CLT_4894
2024-07-07,Achat Facture Courant,Conakry,Opérations,Agent_008,31036,CLT_3200
2024-04-05,Paiement Mobile,Nzérékoré,Opérations,Agent_048,46267,CLT_9915
2024-09-07,Achat Facture Courant,Labé,Finance,Agent_038,46806,CLT_4214
2024-03-10,Paiement Mobile,Kindia,Finance,Agent_011,43680,CLT_4399
2024-04-01,Transfert d'Argent,Kindia,Finance,Agent_014,41499,CLT_3396
2024-06-29,Wallet,Labé,Ventes,Agent_015,29243,CLT_3261
2024-02-03,Wallet,Conakry,Ventes,Agent_003,22891,CLT_3741
2024-02-02,Paiement Mobile,Conakry,Support Client,Agent_018,19703,CLT_4207
2024-03-27,Achat Facture Courant,Kankan,Marketing,Agent_015,16973,CLT_8166
2024-09-11,Paiement Mobile,Kindia,Marketing,Agent_003,17029,CLT_8167
2024-01-17,Wallet,Kindia,Opérations,Agent_032,14165,CLT_3232
2024-11-29,Wallet,Kankan,Support Client,Agent_008,7952,CLT_8841
2024-10-28,Achat Facture Courant,Nzérékoré,Finance,Agent_005,16091,CLT_9964
2024-08-22,Paiement Mobile,Labé,Ventes,Agent_025,41205,CLT_6203
2024-10-16,Transfert d'Argent,Kankan,Opérations,Agent_015,19256,CLT_8258
2024-12-16,Wallet,Conakry,Support Client,Agent_041,2595,CLT_3288
2024-07-08,Achat Facture Courant,Kankan,Ventes,Agent_040,18878,CLT_7606
2024-10-15,Transfert d'Argent,Conakry,Ventes,Agent_005,1207,CLT_2083
2024-12-30,Achat Facture Courant,Labé,Finance,Agent_038,32219,CLT_1208
2024-05-12,Paiement Mobile,Conakry,Ventes,Agent_027,32716,CLT_6393
2024-12-16,Wallet,Kindia,Finance,Agent_042,29788,CLT_5019
2024-09-23,Wallet,Nzérékoré,Opérations,Agent_040,15135,CLT_1975
2024-02-26,Wallet,Nzérékoré,Marketing,Agent_004,36251,CLT_3734
2024-11-11,Paiement Mobile,Labé,Ventes,Agent_018,15947,CLT_9323
2024-01-01,Achat Facture Courant,Labé,Marketing,Agent_010,15987,CLT_3705
2024-09-22,Wallet,Kindia,Ventes,Agent_030,13366,CLT_2785
2024-04-08,Wallet,Conakry,Finance,Agent_015,24229,CLT_4460
2024-10-27,Wallet,Kankan,Marketing,Agent_025,35261,CLT_2548
2024-09-29,Paiement Mobile,Kankan,Finance,Agent_026,39472,CLT_7404
2024-08-18,Paiement Mobile,Kankan,Support Client,Agent_026,19447,CLT_3020
2024-05-29,Achat Facture Courant,Kindia,Marketing,Agent_025,16932,CLT_9209
2024-08-29,Wallet,Conakry,Support Client,Agent_033,17086,CLT_1830
2024-01-12,Transfert d'Argent,Nzérékoré,Marketing,Agent_027,34602,CLT_5952
2024-02-14,Wallet,Conakry,Marketing,Agent_045,28541,CLT_3661
2024-03-31,Wallet,Kankan,Opérations,Agent_013,6353,CLT_1965
2024-07-20,Paiement Mobile,Nzérékoré,Marketing,Agent_048,30080,CLT_7251
2024-04-03,Transfert d'Argent,Kankan,Opérations,Agent_037,45047,CLT_7981
2024-04-02,Achat Facture Courant,Conakry,Finance,Agent_023,47735,CLT_2809
2024-05-17,Achat Facture Courant,Kindia,Marketing,Agent_038,25868,CLT_1461
2024-10-27,Paiement Mobile,Kindia,Opérations,Agent_044,13128,CLT_6202
2024-05-03,Transfert d'Argent,Labé,Finance,Agent_007,19047,CLT_4301
2024-01-18,Paiement Mobile,Conakry,Opérations,Agent_025,23413,CLT_1421
2024-06-14,Achat Facture Courant,Kankan,Opérations,Agent_010,36618,CLT_2378
2024-12-25,Wallet,Conakry,Ventes,Agent_018,5814,CLT_4764
2024-07-30,Paiement Mobile,Conakry,Marketing,Agent_013,15227,CLT_1895
2024-06-01,Wallet,Nzérékoré,Ventes,Agent_031,28380,CLT_3543
2024-04-01,Paiement Mobile,Labé,Marketing,Agent_034,35117,CLT_3986
2024-01-29,Transfert d'Argent,Kindia,Ventes,Agent_011,29204,CLT_9689
2024-07-28,Transfert d'Argent,Kankan,Support Client,Agent_039,18648,CLT_6339
2024-12-01,Paiement Mobile,Kindia,Finance,Agent_046,19405,CLT_2747
2024-06-02,Achat Facture Courant,Labé,Ventes,Agent_024,6022,CLT_7155
2024-07-04,Paiement Mobile,Kankan,Opérations,Agent_006,39022,CLT_9948
2024-01-31,Transfert d'Argent,Labé,Finance,Agent_001,11156,CLT_7069
2024-07-25,Transfert d'Argent,Conakry,Marketing,Agent_030,10337,CLT_5291
2024-02-05,Transfert d'Argent,Nzérékoré,Ventes,Agent_031,22514,CLT_1321
2024-06-04,Achat Facture Courant,Conakry,Support Client,Agent_010,24089,CLT_2702
2024-06-13,Transfert d'Argent,Nzérékoré,Finance,Agent_028,4877,CLT_3336
2024-03-15,Paiement Mobile,Kankan,Ventes,Agent_047,25130,CLT_1473
2024-12-26,Wallet,Nzérékoré,Support Client,Agent_008,48285,CLT_3083
2024-07-30,Achat Facture Courant,Kankan,Ventes,Agent_028,22169,CLT_7125
2024-12-02,Paiement Mobile,Kankan,Support Client,Agent_017,16847,CLT_8163
2024-08-23,Achat Facture Courant,Kankan,Finance,Agent_005,10157,CLT_7022
2024-06-29,Paiement Mobile,Labé,Ventes,Agent_031,19837,CLT_4016
2024-12-01,Achat Facture Courant,Kindia,Finance,Agent_013,15674,CLT_5003
2024-09-22,Achat Facture Courant,Kankan,Marketing,Agent_040,29037,CLT_8782
2024-04-04,Wallet,Labé,Finance,Agent_021,6156,CLT_6512
2024-03-01,Transfert d'Argent,Kindia,Support Client,Agent_021,44408,CLT_3870
2024-12-09,Transfert d'Argent,Conakry,Marketing,Agent_050,13452,CLT_3864
2024-05-01,Transfert d'Argent,Kindia,Marketing,Agent_012,30415,CLT_3451
2024-04-02,Achat Facture Courant,Nzérékoré,Support Client,Agent_022,36687,CLT_3072
2024-11-18,Achat Facture Courant,Nzérékoré,Finance,Agent_034,34583,CLT_5777
2024-06-23,Transfert d'Argent,Kindia,Opérations,Agent_006,5734,CLT_4629
2024-07-12,Wallet,Conakry,Opérations,Agent_048,5685,CLT_1201
2024-10-15,Wallet,Kankan,Ventes,Agent_024,5941,CLT_2604
2024-02-29,Wallet,Kankan,Ventes,Agent_030,40888,CLT_5364
2024-12-29,Achat Facture Courant,Kankan,Opérations,Agent_023,11864,CLT_3677
2024-02-05,Paiement Mobile,Kindia,Support Client,Agent_005,30487,CLT_6243
2024-02-09,Paiement Mobile,Kindia,Marketing,Agent_038,17719,CLT_1056
2024-05-29,Paiement Mobile,Nzérékoré,Support Client,Agent_018,23812,CLT_1721
2024-09-14,Transfert d'Argent,Nzérékoré,Marketing,Agent_012,11911,CLT_1259
2024-03-28,Paiement Mobile,Conakry,Support Client,Agent_022,44718,CLT_1476
2024-06-12,Achat Facture Courant,Conakry,Support Client,Agent_050,44798,CLT_2498
2024-08-24,Achat Facture Courant,Labé,Marketing,Agent_034,45828,CLT_8228
2024-03-25,Transfert d'Argent,Kindia,Finance,Agent_012,6372,CLT_7150
2024-06-17,Wallet,Conakry,Opérations,Agent_038,48915,CLT_1837
2024-03-31,Transfert d'Argent,Kindia,Finance,Agent_009,15052,CLT_8332
2024-08-19,Achat Facture Courant,Conakry,Marketing,Agent_016,46471,CLT_3779
2024-05-30,Wallet,Conakry,Support Client,Agent_024,10530,CLT_9407
2024-11-30,Transfert d'Argent,Kindia,Ventes,Agent_047,26185,CLT_1917
2024-06-05,Wallet,Kindia,Support Client,Agent_047,39217,CLT_6682
2024-09-08,Paiement Mobile,Labé,Opérations,Agent_021,25698,CLT_4253
2024-10-03,Paiement Mobile,Kindia,Finance,Agent_022,4654,CLT_8660
2024-06-28,Transfert d'Argent,Nzérékoré,Support Client,Agent_012,24560,CLT_8562
2024-04-25,Achat Facture Courant,Labé,Ventes,Agent_035,8888,CLT_6474
2024-05-26,Paiement Mobile,Conakry,Opérations,Agent_023,37542,CLT_7446
2024-01-01,Paiement Mobile,Kindia,Opérations,Agent_008,22865,CLT_9572
2024-06-02,Wallet,Labé,Marketing,Agent_001,26775,CLT_5887
2024-03-24,Achat Facture Courant,Nzérékoré,Marketing,Agent_032,23972,CLT_1617
2024-11-20,Transfert d'Argent,Kankan,Marketing,Agent_039,20693,CLT_8152
2024-01-13,Transfert d'Argent,Conakry,Opérations,Agent_018,33227,CLT_7508
2024-08-12,Achat Facture Courant,Kindia,Support Client,Agent_016,46112,CLT_9136
2024-04-22,Paiement Mobile,Kankan,Support Client,Agent_002,33194,CLT_1409
2024-09-19,Achat Facture Courant,Kankan,Ventes,Agent_049,49291,CLT_3051
2024-04-27,Transfert d'Argent,Conakry,Ventes,Agent_026,25318,CLT_6274
2024-11-02,Transfert d'Argent,Conakry,Marketing,Agent_005,20023,CLT_6526
2024-04-12,Achat Facture Courant,Conakry,Ventes,Agent_035,6368,CLT_8143
2024-02-19,Achat Facture Courant,Kindia,Marketing,Agent_039,4608,CLT_7878
2024-08-17,Paiement Mobile,Labé,Marketing,Agent_005,3667,CLT_7034
2024-12-28,Transfert d'Argent,Conakry,Marketing,Agent_011,16050,CLT_3145
2024-04-25,Paiement Mobile,Conakry,Finance,Agent_040,15284,CLT_4423
2024-01-12,Achat Facture Courant,Nzérékoré,Finance,Agent_023,9583,CLT_6289
2024-03-17,Paiement Mobile,Conakry,Opérations,Agent_014,38962,CLT_6805
2024-03-07,Paiement Mobile,Nzérékoré,Support Client,Agent_030,46680,CLT_5324
2024-09-06,Transfert d'Argent,Conakry,Support Client,Agent_011,38867,CLT_5026
2024-06-03,Transfert d'Argent,Kindia,Finance,Agent_037,45682,CLT_8734
2024-01-19,Achat Facture Courant,Nzérékoré,Opérations,Agent_022,46509,CLT_6261
2024-11-11,Achat Facture Courant,Kankan,Ventes,Agent_002,10144,CLT_6691
2024-01-22,Achat Facture Courant,Kankan,Finance,Agent_046,4641,CLT_4543
2024-03-05,Achat Facture Courant,Kindia,Support Client,Agent_019,30055,CLT_7116
2024-07-08,Wallet,Labé,Support Client,Agent_015,36411,CLT_6110
2024-05-28,Wallet,Kankan,Finance,Agent_038,13738,CLT_8108
2024-11-26,Achat Facture Courant,Conakry,Opérations,Agent_035,49049,CLT_7909
2024-03-25,Achat Facture Courant,Nzérékoré,Marketing,Agent_036,41320,CLT_4264
2024-09-09,Wallet,Kankan,Support Client,Agent_003,48373,CLT_2063
2024-04-07,Achat Facture Courant,Conakry,Marketing,Agent_037,21929,CLT_3732
2024-12-02,Paiement Mobile,Kindia,Finance,Agent_031,29392,CLT_4717
2024-05-03,Achat Facture Courant,Labé,Marketing,Agent_033,14427,CLT_8180
2024-11-15,Paiement Mobile,Nzérékoré,Support Client,Agent_013,20144,CLT_8968
2024-11-04,Paiement Mobile,Conakry,Marketing,Agent_041,37380,CLT_6562
2024-11-02,Wallet,Kankan,Finance,Agent_018,19195,CLT_3193
2024-06-16,Paiement Mobile,Labé,Opérations,Agent_049,4868,CLT_9506
2024-11-14,Wallet,Labé,Opérations,Agent_002,28387,CLT_3309
2024-09-18,Transfert d'Argent,Conakry,Finance,Agent_041,13011,CLT_8953
2024-12-08,Wallet,Kankan,Support Client,Agent_025,45550,CLT_3769
2024-09-09,Achat Facture Courant,Nzérékoré,Opérations,Agent_042,25807,CLT_3542
2024-04-19,Paiement Mobile,Nzérékoré,Ventes,Agent_050,19815,CLT_2387
2024-08-19,Achat Facture Courant,Labé,Opérations,Agent_046,45133,CLT_2316
2024-03-25,Paiement Mobile,Conakry,Finance,Agent_029,40208,CLT_4087
2024-05-19,Wallet,Labé,Finance,Agent_005,36862,CLT_3807
2024-11-04,Achat Facture Courant,Conakry,Ventes,Agent_049,15530,CLT_4993
2024-01-13,Achat Facture Courant,Nzérékoré,Finance,Agent_045,27790,CLT_9900
2024-07-24,Wallet,Kankan,Ventes,Agent_039,7547,CLT_6196
2024-08-24,Achat Facture Courant,Labé,Support Client,Agent_040,20320,CLT_7691
2024-09-04,Wallet,Kankan,Opérations,Agent_036,40240,CLT_4087
2024-06-22,Transfert d'Argent,Conakry,Opérations,Agent_012,19229,CLT_7362
2024-01-01,Transfert d'Argent,Labé,Finance,Agent_001,8260,CLT_1450
2024-02-08,Paiement Mobile,Kankan,Opérations,Agent_033,2262,CLT_3925
2024-01-29,Paiement Mobile,Nzérékoré,Marketing,Agent_044,21405,CLT_5409
2024-02-05,Achat Facture Courant,Kankan,Marketing,Agent_038,15436,CLT_1106
2024-12-10,Paiement Mobile,Labé,Finance,Agent_041,23236,CLT_2250
2024-03-24,Paiement Mobile,Nzérékoré,Support Client,Agent_050,1867,CLT_3769
2024-06-06,Achat Facture Courant,Conakry,Marketing,Agent_013,48838,CLT_7776
2024-11-05,Transfert d'Argent,Kankan,Finance,Agent_038,10322,CLT_5336
2024-01-28,Achat Facture Courant,Conakry,Support Client,Agent_021,43516,CLT_6786
2024-01-27,Paiement Mobile,Kindia,Finance,Agent_039,35422,CLT_8132
2024-03-04,Achat Facture Courant,Kankan,Support Client,Agent_023,11464,CLT_2795
2024-11-16,Achat Facture Courant,Nzérékoré,Opérations,Agent_029,17328,CLT_7214
2024-01-02,Paiement Mobile,Kindia,Opérations,Agent_008,14622,CLT_6930
2024-07-05,Wallet,Labé,Ventes,Agent_028,18744,CLT_8050
2024-10-05,Transfert d'Argent,Kindia,Finance,Agent_026,1907,CLT_3824
2024-08-22,Paiement Mobile,Kindia,Finance,Agent_033,36223,CLT_6208
2024-04-04,Paiement Mobile,Nzérékoré,Finance,Agent_011,22663,CLT_6951
2024-11-23,Achat Facture Courant,Kindia,Opérations,Agent_008,9769,CLT_7676
2024-11-30,Paiement Mobile,Nzérékoré,Marketing,Agent_043,41719,CLT_9802
2024-11-24,Transfert d'Argent,Labé,Marketing,Agent_046,28617,CLT_9998
2024-01-10,Wallet,Kankan,Ventes,Agent_006,20124,CLT_5901
2024-06-09,Transfert d'Argent,Kankan,Finance,Agent_035,27261,CLT_5586
2024-03-08,Wallet,Conakry,Finance,Agent_021,47335,CLT_6982
2024-10-12,Wallet,Conakry,Support Client,Agent_007,12866,CLT_3706
2024-05-29,Achat Facture Courant,Labé,Marketing,Agent_006,9300,CLT_6016
2024-03-06,Wallet,Kindia,Opérations,Agent_005,42173,CLT_7211
2024-09-03,Wallet,Kindia,Ventes,Agent_011,8988,CLT_8473
2024-05-03,Achat Facture Courant,Conakry,Support Client,Agent_025,41916,CLT_7010
2024-12-11,Paiement Mobile,Labé,Finance,Agent_046,28563,CLT_4726
2024-11-21,Achat Facture Courant,Kankan,Opérations,Agent_036,3131,CLT_3424
2024-11-08,Paiement Mobile,Kankan,Marketing,Agent_049,24031,CLT_4216
2024-01-27,Paiement Mobile,Labé,Opérations,Agent_002,26525,CLT_5311
2024-03-28,Achat Facture Courant,Conakry,Marketing,Agent_009,2946,CLT_6559
2024-04-14,Paiement Mobile,Nzérékoré,Ventes,Agent_043,45651,CLT_5501
2024-12-20,Paiement Mobile,Labé,Opérations,Agent_019,42132,CLT_1998
2024-06-21,Wallet,Labé,Support Client,Agent_003,13812,CLT_4084
2024-09-05,Paiement Mobile,Conakry,Finance,Agent_040,22668,CLT_2552
2024-05-16,Paiement Mobile,Conakry,Finance,Agent_037,6578,CLT_6912
2024-08-10,Wallet,Conakry,Ventes,Agent_036,1937,CLT_8595
2024-08-26,Achat Facture Courant,Kindia,Opérations,Agent_001,13238,CLT_3694
2024-01-12,Achat Facture Courant,Conakry,Marketing,Agent_042,10849,CLT_3100
2024-12-21,Paiement Mobile,Labé,Finance,Agent_018,13032,CLT_8316
2024-10-10,Achat Facture Courant,Kankan,Marketing,Agent_048,37992,CLT_5979
2024-08-31,Wallet,Kindia,Support Client,Agent_003,30150,CLT_8248
2024-02-13,Transfert d'Argent,Labé,Support Client,Agent_032,21578,CLT_4951
2024-06-19,Achat Facture Courant,Labé,Support Client,Agent_002,5163,CLT_9026
2024-11-11,Paiement Mobile,Kankan,Support Client,Agent_032,45688,CLT_9064
2024-02-02,Wallet,Nzérékoré,Support Client,Agent_038,42119,CLT_6880
2024-09-29,Wallet,Nzérékoré,Support Client,Agent_047,6247,CLT_8518
2024-05-26,Paiement Mobile,Nzérékoré,Opérations,Agent_028,33827,CLT_7986
2024-06-29,Wallet,Conakry,Finance,Agent_001,31587,CLT_7097
2024-11-10,Achat Facture Courant,Conakry,Opérations,Agent_044,44183,CLT_9334
2024-01-23,Paiement Mobile,Nzérékoré,Finance,Agent_028,37108,CLT_7177
2024-06-14,Wallet,Kankan,Support Client,Agent_005,46437,CLT_6799
2024-10-03,Achat Facture Courant,Labé,Marketing,Agent_011,26545,CLT_1987
2024-01-20,Achat Facture Courant,Kankan,Support Client,Agent_029,27055,CLT_5434
2024-02-22,Achat Facture Courant,Labé,Finance,Agent_018,41712,CLT_6800
2024-10-07,Wallet,Conakry,Ventes,Agent_018,36583,CLT_1970
2024-05-20,Wallet,Conakry,Support Client,Agent_034,38126,CLT_9974
2024-02-07,Transfert d'Argent,Labé,Support Client,Agent_017,47435,CLT_4794
2024-01-07,Transfert d'Argent,Nzérékoré,Marketing,Agent_021,31107,CLT_7285
2024-09-14,Paiement Mobile,Kindia,Finance,Agent_045,35860,CLT_3967
2024-04-29,Wallet,Kankan,Finance,Agent_045,34055,CLT_1785
2024-09-25,Achat Facture Courant,Kindia,Finance,Agent_050,36751,CLT_6901
2024-09-08,Wallet,Kankan,Marketing,Agent_029,34379,CLT_8228
2024-04-12,Achat Facture Courant,Conakry,Ventes,Agent_049,10939,CLT_2628
2024-01-13,Achat Facture Courant,Nzérékoré,Finance,Agent_017,14102,CLT_4139
2024-07-30,Transfert d'Argent,Kindia,Finance,Agent_008,17667,CLT_6725
2024-08-12,Paiement Mobile,Kankan,Marketing,Agent_020,47880,CLT_5075
2024-01-19,Transfert d'Argent,Nzérékoré,Opérations,Agent_033,41770,CLT_8072
2024-10-24,Wallet,Conakry,Marketing,Agent_020,8071,CLT_3891
2024-07-26,Transfert d'Argent,Kindia,Ventes,Agent_034,16543,CLT_4888
2024-07-06,Paiement Mobile,Nzérékoré,Finance,Agent_015,4993,CLT_3598
2024-05-10,Paiement Mobile,Kindia,Marketing,Agent_030,38525,CLT_2554
2024-11-13,Wallet,Conakry,Marketing,Agent_024,40883,CLT_3703
2024-02-21,Paiement Mobile,Kankan,Ventes,Agent_048,11330,CLT_1038
2024-01-13,Achat Facture Courant,Nzérékoré,Opérations,Agent_039,44050,CLT_1208
2024-03-28,Paiement Mobile,Kankan,Finance,Agent_047,6723,CLT_7552
2024-02-10,Transfert d'Argent,Conakry,Finance,Agent_031,25844,CLT_3408
2024-01-18,Paiement Mobile,Labé,Opérations,Agent_017,18206,CLT_7100
2024-02-05,Wallet,Labé,Opérations,Agent_040,45562,CLT_7235
2024-05-18,Achat Facture Courant,Nzérékoré,Support Client,Agent_035,15059,CLT_5814
2024-05-23,Paiement Mobile,Labé,Support Client,Agent_008,23744,CLT_7699
2024-10-17,Achat Facture Courant,Nzérékoré,Finance,Agent_026,15262,CLT_6825
2024-09-26,Wallet,Kankan,Ventes,Agent_047,38487,CLT_8748
2024-02-18,Transfert d'Argent,Conakry,Support Client,Agent_011,41558,CLT_4940
2024-10-11,Achat Facture Courant,Nzérékoré,Finance,Agent_048,5323,CLT_3038
2024-04-15,Wallet,Kindia,Support Client,Agent_048,34117,CLT_1440
2024-09-05,Achat Facture Courant,Labé,Ventes,Agent_041,11247,CLT_3333
2024-03-14,Transfert d'Argent,Labé,Ventes,Agent_038,3205,CLT_9621
2024-04-18,Wallet,Labé,Support Client,Agent_026,39302,CLT_8161
2024-10-22,Wallet,Conakry,Marketing,Agent_042,25721,CLT_5963
2024-06-26,Paiement Mobile,Labé,Opérations,Agent_007,20230,CLT_9512
2024-04-04,Achat Facture Courant,Nzérékoré,Finance,Agent_003,45124,CLT_9974
2024-01-21,Wallet,Labé,Support Client,Agent_004,31956,CLT_6260
2024-06-15,Achat Facture Courant,Labé,Opérations,Agent_020,15465,CLT_8704
2024-01-11,Paiement Mobile,Conakry,Opérations,Agent_017,8965,CLT_5114
2024-04-19,Paiement Mobile,Conakry,Opérations,Agent_032,15155,CLT_5733
2024-07-27,Transfert d'Argent,Labé,Finance,Agent_039,43581,CLT_4658
2024-05-14,Paiement Mobile,Nzérékoré,Finance,Agent_001,41285,CLT_7162
2024-04-28,Transfert d'Argent,Nzérékoré,Marketing,Agent_020,46411,CLT_4392
2024-05-30,Transfert d'Argent,Labé,Marketing,Agent_047,8404,CLT_9556
2024-12-21,Achat Facture Courant,Labé,Opérations,Agent_017,31016,CLT_7941
2024-12-13,Paiement Mobile,Conakry,Opérations,Agent_035,17318,CLT_4658
2024-07-17,Achat Facture Courant,Conakry,Finance,Agent_041,6406,CLT_5277
2024-04-06,Transfert d'Argent,Kindia,Opérations,Agent_021,28428,CLT_7719
2024-05-03,Paiement Mobile,Nzérékoré,Opérations,Agent_007,45508,CLT_8102
2024-12-25,Wallet,Nzérékoré,Marketing,Agent_011,4201,CLT_1752
2024-05-13,Paiement Mobile,Conakry,Marketing,Agent_005,2341,CLT_9696
2024-12-24,Wallet,Kankan,Marketing,Agent_050,29625,CLT_8728
2024-04-09,Achat Facture Courant,Labé,Finance,Agent_009,42633,CLT_6985
2024-10-18,Transfert d'Argent,Kankan,Support Client,Agent_017,25019,CLT_4668
2024-03-23,Transfert d'Argent,Labé,Finance,Agent_042,10904,CLT_6399
2024-10-26,Paiement Mobile,Kindia,Marketing,Agent_036,7120,CLT_9485
2024-12-03,Transfert d'Argent,Nzérékoré,Marketing,Agent_041,22695,CLT_7487
2024-08-24,Achat Facture Courant,Nzérékoré,Ventes,Agent_050,29949,CLT_4426
